Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,214.06,-0.008056073683895715,215.4007142857143,212.41559999999998
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600,215.97,0.008950182053186984,215.45714285714286,212.6064
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700,214.07,-0.008788689230948332,215.4014285714286,212.7668
2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700,214.47,0.0018643599050001125,215.37714285714284,212.9016
2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800,214.84,0.0016954764622532092,215.30428571428573,213.05700000000002
2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600,215.33,0.002312374467016376,215.28642857142856,213.17680000000001
2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800,213.36,-0.009144471409629151,215.15714285714287,213.2328
2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300,214.75,0.006484956672674125,215.12357142857144,213.31920000000002
2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300,214.98,0.001073779265316599,214.97857142857146,213.4066
2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600,214.82,-0.0007425063710325697,214.92642857142854,213.5
2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400,216.43,0.00751461095428585,214.99357142857144,213.615
2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600,216.8,0.00168040270443659,215.0942857142857,213.7358
2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700,217.81,0.004664083837658373,215.24857142857147,213.882
2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900,217.78,-0.0001221784587327468,215.39071428571427,214.0226
2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500,217.9,0.0005295513919185701,215.665,214.149
2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300,219.08,0.005413929508202298,215.88714285714286,214.2998
2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200,219.17,0.00044541717270907277,216.25142857142856,214.45620000000002
2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800,218.98,-0.0008903681093243021,216.57357142857146,214.60119999999998
2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300,218.92,-0.00024298071769968121,216.865,214.7536
2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600,219.46,0.002431094704939074,217.16000000000003,214.92399999999998
2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400,219.47,4.025774412297345e-05,217.59642857142856,215.07120000000003
2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600,219.26,-0.0009295757706805352,217.9185714285714,215.2182
2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400,219.0,-0.0011733156292114133,218.2057142857143,215.4352
2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700,218.88,-0.0005667236246901242,218.49571428571429,215.63299999999998
2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400,219.37,0.002228582984983518,218.7057142857143,215.8134
2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200,219.47,0.00048509690356679513,218.89642857142857,215.97439999999997
2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000,219.05,-0.0019397944155806757,218.98499999999999,216.11759999999998
2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800,219.45,0.0018221483461973165,219.1042857142857,216.25900000000001
2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000,219.86,0.001859302142856123,219.24428571428572,216.38819999999998
2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400,219.31,-0.0024609119074322505,219.2607142857143,216.50740000000002
2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600,219.31,-4.0631677875380134e-05,219.2707142857143,216.6302
2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500,216.21,-0.014115072195823752,219.07285714285715,216.6922
2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900,216.53,0.0014769678966970456,218.90214285714282,216.7266
2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900,218.68,0.00991297134180913,218.84642857142856,216.78979999999999
2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700,218.65,-0.00012169280270801774,218.78785714285715,216.85559999999998
2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500,219.03,0.0017443129605210217,218.77142857142857,216.94259999999997
2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400,215.62,-0.015590738991247188,218.53,216.9536
2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000,215.28,-0.0015631299483398475,218.27285714285716,216.95559999999998
2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700,215.45,0.0007826468162710487,217.9928571428571,216.96760000000003
2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100,217.7,0.01045704131221492,217.86642857142857,217.02539999999996
2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800,216.92,-0.0035852799976673344,217.71428571428572,217.0466
2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700,216.41,-0.002330812290369355,217.49714285714285,217.0632
2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900,216.92,0.002336257668456465,217.28714285714287,217.0982
2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600,216.93,4.079888723151903e-05,217.11714285714285,217.1324
2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700,217.18,0.0011449248184558503,216.96499999999997,217.1358
2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800,218.21,0.004737393864974182,217.1078571428571,217.18900000000002
2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900,219.52,0.0060160731640424014,217.32142857142858,217.2696
2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000,219.83,0.0014143228426310994,217.40357142857144,217.3584
2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800,218.25,-0.007182125973424824,217.375,217.41039999999998
2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900,219.0,0.00341369586498641,217.37285714285716,217.47459999999998
2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700,218.97,-0.00012130634883711355,217.61214285714286,217.57280000000003
2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800,218.71,-0.0011748840725300802,217.85714285714286,217.62759999999997
2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800,221.04,0.010665858675610984,218.2564285714286,217.767
2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000,221.79,0.00337068545324426,218.54857142857142,217.9134
2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000,221.9,0.00047980075953546475,218.9042857142857,218.0546
2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300,221.83,-0.0003194845557480397,219.29142857142855,218.18460000000002
2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400,222.12,0.0013460335209671825,219.66285714285712,218.3598
2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200,222.6,0.0021271412924666055,220.06785714285715,218.5168
2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100,222.82,0.0010009555073837717,220.4707142857143,218.6736
2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100,222.9,0.0003600028296208979,220.8057142857143,218.83520000000001
2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400,222.3,-0.0026794369081977187,221.00428571428574,218.95260000000002
2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000,222.35,0.00020042860146340935,221.18428571428572,219.06359999999998
2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400,221.89,-0.0020443738235328413,221.4442857142857,219.14520000000002
2017-09-26,2017,9,26,Tuesday,39,2017-39,249.42,249.7,248.81,249.08,54082000,222.03,0.0006023968379942346,221.66071428571428,219.23019999999997
2017-09-27,2017,9,27,Wednesday,39,2017-39,249.88,250.49,248.87,250.05,81001400,222.89,0.0038943913850284506,221.94071428571428,219.33
2017-09-28,2017,9,28,Thursday,39,2017-39,249.73,250.44,249.63,250.35,44778800,223.16,0.001199808178562245,222.25857142857143,219.4116
2017-09-29,2017,9,29,Friday,39,2017-39,250.34,251.32,250.13,251.23,85578000,223.94,0.003515178708365152,222.46571428571428,219.507
2017-10-02,2017,10,2,Monday,40,2017-40,251.49,252.32,251.29,252.32,59023000,224.91,0.004338772726312667,222.6885714285714,219.62560000000002
2017-10-03,2017,10,3,Tuesday,40,2017-40,252.32,252.89,252.23,252.86,66810200,225.4,0.0021399669890265205,222.9385714285714,219.7552
2017-10-04,2017,10,4,Wednesday,40,2017-40,252.69,253.44,252.56,253.16,55953600,225.66,0.0011865424544172942,223.21214285714288,219.87920000000003
2017-10-05,2017,10,5,Thursday,40,2017-40,253.54,254.68,253.2,254.66,63522800,227.0,0.005925072640054374,223.5607142857143,220.0298
2017-10-06,2017,10,6,Friday,40,2017-40,254.15,254.7,253.85,254.37,80646000,226.74,-0.0011388321948708757,223.85642857142855,220.1794
2017-10-09,2017,10,9,Monday,41,2017-41,254.63,254.7,253.65,253.95,35803100,226.37,-0.0016512445304249779,224.10999999999999,220.3268
2017-10-10,2017,10,10,Tuesday,41,2017-41,254.6,255.05,253.98,254.62,43057400,226.96,0.002638393481865009,224.4,220.4884
2017-10-11,2017,10,11,Wednesday,41,2017-41,254.51,255.02,254.32,255.02,47674300,227.32,0.0015712330760999649,224.75857142857143,220.64739999999998
2017-10-12,2017,10,12,Thursday,41,2017-41,254.66,255.06,254.37,254.64,47065100,226.98,-0.0014904338099446246,225.08928571428572,220.7976
2017-10-13,2017,10,13,Friday,41,2017-41,255.14,255.27,254.64,254.95,54800400,227.26,0.001217373136126465,225.47285714285712,220.9618
2017-10-16,2017,10,16,Monday,42,2017-42,255.21,255.51,254.82,255.29,38221700,227.56,0.0013338632260435634,225.8678571428571,221.12400000000002
2017-10-17,2017,10,17,Tuesday,42,2017-42,255.23,255.52,254.98,255.47,31561000,227.72,0.0007050013320193393,226.21285714285713,221.28119999999998
2017-10-18,2017,10,18,Wednesday,42,2017-42,255.9,255.95,255.5,255.72,40888300,227.94,0.0009787616035716873,226.55428571428573,221.4538
2017-10-19,2017,10,19,Thursday,42,2017-42,254.83,255.83,254.35,255.79,61903800,228.01,0.00027338631119122603,226.845,221.62780000000004
2017-10-20,2017,10,20,Friday,42,2017-42,256.7,257.14,255.77,257.11,89176400,229.18,0.0051605297372916414,227.15000000000003,221.88719999999998
2017-10-23,2017,10,23,Monday,43,2017-43,257.48,257.51,256.02,256.11,63915300,228.29,-0.0038893420695558234,227.35642857142858,222.12240000000003
2017-10-24,2017,10,24,Tuesday,43,2017-43,256.6,256.83,256.15,256.56,66935900,228.69,0.0017571947231755924,227.57285714285712,222.32260000000002
2017-10-25,2017,10,25,Wednesday,43,2017-43,256.18,256.31,254.0,255.29,103715300,227.56,-0.004950079855817191,227.61285714285714,222.50080000000003
2017-10-26,2017,10,26,Thursday,43,2017-43,255.99,256.3,255.48,255.62,69798000,227.86,0.0012925247932285,227.69285714285712,222.6774
2017-10-27,2017,10,27,Friday,43,2017-43,256.47,257.89,255.63,257.71,85562500,229.72,0.008176070767535126,227.93214285714288,222.9594
2017-10-30,2017,10,30,Monday,44,2017-44,256.47,257.6,256.41,256.75,54285700,228.86,-0.0037251207487518645,228.06785714285715,223.23100000000002
2017-10-31,2017,10,31,Tuesday,44,2017-44,257.18,257.44,256.81,257.15,60304800,229.22,0.0015580649378850175,228.20357142857142,223.50639999999999
2017-11-01,2017,11,1,Wednesday,44,2017-44,258.04,258.43,257.07,257.49,54202700,229.52,0.0013221185690257542,228.385,223.74280000000002
2017-11-02,2017,11,2,Thursday,44,2017-44,257.41,257.75,256.19,257.59,56449500,229.61,0.00038851312159193796,228.55285714285716,223.9966
2017-11-03,2017,11,3,Friday,44,2017-44,257.77,258.5,257.3,258.45,59589700,230.38,0.0033385595655233136,228.75428571428574,224.276
2017-11-06,2017,11,6,Monday,45,2017-45,258.3,259.0,258.22,258.85,49652600,230.73,0.001547750056381414,228.9692857142857,224.5522
2017-11-07,2017,11,7,Tuesday,45,2017-45,258.97,259.35,258.09,258.67,57502200,230.57,-0.0006953715238119385,229.15714285714284,224.825
2017-11-08,2017,11,8,Wednesday,45,2017-45,258.47,259.22,258.15,259.11,50469600,230.97,0.0017007592798257143,229.36857142857144,225.10080000000002
2017-11-09,2017,11,9,Thursday,45,2017-45,257.73,258.39,256.36,258.17,95085500,230.13,-0.003627631519315,229.43642857142854,225.33919999999998
2017-11-10,2017,11,10,Friday,45,2017-45,257.73,258.29,257.37,258.09,59984700,230.06,-0.00031004487030894534,229.56285714285713,225.55
2017-11-13,2017,11,13,Monday,46,2017-46,257.31,258.59,257.27,258.33,50228600,230.27,0.0009298924747158654,229.6757142857143,225.7588
2017-11-14,2017,11,14,Tuesday,46,2017-46,257.41,257.85,256.52,257.73,61315200,229.74,-0.0023225714450807455,229.83142857142857,225.98860000000002
2017-11-15,2017,11,15,Wednesday,46,2017-46,256.62,257.22,255.63,256.44,80811500,228.59,-0.005005053805191895,229.88357142857146,226.18040000000002
2017-11-16,2017,11,16,Thursday,46,2017-46,257.52,259.04,257.47,258.62,67777000,230.53,0.008500913112709618,229.94142857142856,226.4116
2017-11-17,2017,11,17,Friday,46,2017-46,258.22,258.59,257.77,257.86,75756800,229.85,-0.002938779022337523,230.01214285714283,226.63440000000003
2017-11-20,2017,11,20,Monday,47,2017-47,258.14,258.52,257.86,258.3,48075500,230.24,0.0017066332722057709,230.085,226.8184
2017-11-21,2017,11,21,Tuesday,47,2017-47,259.18,260.2,258.26,259.99,69176800,231.75,0.006542656364609378,230.24428571428572,227.01760000000002
2017-11-22,2017,11,22,Wednesday,47,2017-47,260.0,260.15,259.57,259.76,45033400,231.55,-0.0008843819413315579,230.38285714285715,227.2106
2017-11-24,2017,11,24,Friday,47,2017-47,260.32,260.48,260.16,260.36,27856500,232.08,0.0023094549725803937,230.50428571428571,227.41559999999998
2017-11-27,2017,11,27,Monday,48,2017-48,260.41,260.75,260.0,260.23,52274900,231.96,-0.0004992234849244825,230.59214285714285,227.6124
2017-11-28,2017,11,28,Tuesday,48,2017-48,260.76,262.9,260.65,262.87,98971700,234.32,0.010144830676538596,230.85999999999999,227.8468
2017-11-29,2017,11,29,Wednesday,48,2017-48,263.02,263.63,262.2,262.71,77512100,234.18,-0.0006087423687424209,231.08928571428572,228.074
2017-11-30,2017,11,30,Thursday,48,2017-48,263.76,266.05,263.67,265.01,127894400,236.23,0.008755187203254522,231.52500000000003,228.34060000000002
2017-12-01,2017,12,1,Friday,48,2017-48,264.76,265.31,260.76,264.46,164390900,235.74,-0.0020755407164025907,231.9307142857143,228.6094
2017-12-04,2017,12,4,Monday,49,2017-49,266.31,266.8,264.08,264.14,94040600,235.45,-0.0012100353838581102,232.3007142857143,228.87140000000002
2017-12-05,2017,12,5,Tuesday,49,2017-49,263.19,265.15,263.04,263.19,77994500,234.6,-0.003596462343493645,232.64785714285716,229.12559999999996
2017-12-06,2017,12,6,Wednesday,49,2017-49,263.3,263.73,262.71,263.24,75898600,234.65,0.0001897892844631155,233.0807142857143,229.37800000000004
2017-12-07,2017,12,7,Thursday,49,2017-49,264.07,264.43,262.94,264.07,77218600,235.39,0.0031532337651054565,233.42785714285716,229.628
2017-12-08,2017,12,8,Friday,49,2017-49,265.16,265.52,264.03,265.51,76563900,236.67,0.005453135588616709,233.91500000000002,229.8982
2017-12-11,2017,12,11,Monday,50,2017-50,266.31,266.38,265.48,266.31,83077500,237.38,0.003013124806743539,234.42499999999998,230.16699999999997
2017-12-12,2017,12,12,Tuesday,50,2017-50,267.21,267.32,266.35,266.78,85195800,237.8,0.0017645836390596248,234.85714285714286,230.4248
2017-12-13,2017,12,13,Wednesday,50,2017-50,267.06,267.56,266.65,266.75,102905400,237.78,-0.00011222571832325556,235.30214285714283,230.67239999999998
2017-12-14,2017,12,14,Thursday,50,2017-50,267.09,267.22,265.6,265.66,100666700,236.8,-0.004086206212778998,235.6392857142857,230.89520000000002
2017-12-15,2017,12,15,Friday,50,2017-50,265.45,267.04,265.39,266.51,144610300,238.78,0.00832721243612533,236.12642857142856,231.1308
2017-12-18,2017,12,18,Monday,51,2017-51,268.1,268.6,267.98,268.2,83653600,240.29,0.006341194612559997,236.55285714285716,231.4018
2017-12-19,2017,12,19,Tuesday,51,2017-51,268.48,268.53,267.09,267.17,82382900,239.37,-0.0038403700959269704,236.92357142857142,231.6618
2017-12-20,2017,12,20,Wednesday,51,2017-51,268.27,268.33,266.69,267.03,76751500,239.24,-0.0005239295365451202,237.1385714285714,231.90740000000002
2017-12-21,2017,12,21,Thursday,51,2017-51,267.74,268.39,267.3,267.58,67032300,239.74,0.0020593143506235645,237.42428571428573,232.15580000000003
2017-12-22,2017,12,22,Friday,51,2017-51,267.6,267.64,266.9,267.51,78720900,239.67,-0.0002612770317503843,237.72571428571428,232.40960000000004
2017-12-26,2017,12,26,Tuesday,52,2017-52,267.05,267.44,266.89,267.19,45244400,239.39,-0.0011960765988158206,238.06785714285712,232.65220000000002
2017-12-27,2017,12,27,Wednesday,52,2017-52,267.38,267.73,267.01,267.32,57751000,239.5,0.000486091603599359,238.41428571428574,232.891
2017-12-28,2017,12,28,Thursday,52,2017-52,267.89,267.92,267.45,267.87,45116100,240.0,0.002057909304055139,238.7435714285714,233.1366
2017-12-29,2017,12,29,Friday,52,2017-52,268.53,268.55,266.64,266.86,96007400,239.09,-0.003770839468759779,238.91642857142855,233.3596
2018-01-02,2018,1,2,Tuesday,00,2018-00,267.84,268.81,267.4,268.77,86655700,240.8,0.007157435956903324,239.16071428571428,233.61539999999997
2018-01-03,2018,1,3,Wednesday,00,2018-00,268.96,270.64,268.96,270.47,90070400,242.32,0.006325323554928097,239.48357142857142,233.8782
2018-01-04,2018,1,4,Thursday,00,2018-00,271.2,272.16,270.54,271.61,80636400,243.35,0.004214598712044992,239.88142857142856,234.1794
2018-01-05,2018,1,5,Friday,00,2018-00,272.51,273.56,271.95,273.42,83524000,244.97,0.006664316517223989,240.465,234.505
2018-01-08,2018,1,8,Monday,01,2018-01,273.31,274.1,272.98,273.92,57319200,245.42,0.001828430733781694,240.9392857142857,234.8622
2018-01-09,2018,1,9,Tuesday,01,2018-01,274.4,275.25,274.08,274.54,57254000,245.97,0.0022635538728432714,241.345,235.22439999999997
2018-01-10,2018,1,10,Wednesday,01,2018-01,273.68,274.42,272.92,274.12,69574300,245.59,-0.0015299041610763453,241.78928571428574,235.5418
2018-01-11,2018,1,11,Thursday,01,2018-01,274.75,276.12,274.56,276.12,62361500,247.39,0.007295979907677497,242.3714285714286,235.9124
2018-01-12,2018,1,12,Friday,01,2018-01,276.42,278.11,276.08,277.92,90816100,249.0,0.00651919697931258,243.03285714285715,236.308
2018-01-16,2018,1,16,Tuesday,02,2018-02,279.35,280.09,276.18,276.97,106555100,248.15,-0.0034183441823161242,243.63857142857142,236.68059999999997
2018-01-17,2018,1,17,Wednesday,02,2018-02,278.03,280.05,276.97,279.61,113258800,250.51,0.00953141386287415,244.43285714285713,237.0986
2018-01-18,2018,1,18,Thursday,02,2018-02,279.48,279.96,278.58,279.14,100728000,250.09,-0.0016807520150111666,245.18928571428572,237.4928
2018-01-19,2018,1,19,Friday,02,2018-02,279.8,280.41,279.14,280.41,140920100,251.23,0.004549648607079293,245.99142857142857,237.90279999999998
2018-01-22,2018,1,22,Monday,03,2018-03,280.17,282.69,280.11,282.69,91322400,253.27,0.00813076470731855,247.00428571428571,238.3568
2018-01-23,2018,1,23,Tuesday,03,2018-03,282.74,283.62,282.37,283.29,97084700,253.81,0.002122842937094971,247.93357142857144,238.81359999999998
2018-01-24,2018,1,24,Wednesday,03,2018-03,284.02,284.7,281.84,283.18,134816100,253.71,-0.0003881870887423311,248.74714285714285,239.2852
2018-01-25,2018,1,25,Thursday,03,2018-03,284.16,284.27,282.4,283.3,84587300,253.82,0.0004232202811345065,249.49500000000003,239.7604
2018-01-26,2018,1,26,Friday,03,2018-03,284.25,286.63,283.96,286.58,107743100,256.76,0.011577875898925116,250.33714285714285,240.2902
2018-01-29,2018,1,29,Monday,04,2018-04,285.93,286.43,284.5,284.68,90118300,255.06,-0.006629681447006708,251.0257142857143,240.7966
2018-01-30,2018,1,30,Tuesday,04,2018-04,282.6,284.74,281.22,281.76,131796400,252.44,-0.010257102081949299,251.48785714285714,241.27360000000002
2018-01-31,2018,1,31,Wednesday,04,2018-04,282.73,283.3,280.68,281.9,108364800,252.57,0.0004970413857825484,251.98642857142858,241.71439999999998
2018-02-01,2018,2,1,Thursday,04,2018-04,281.07,283.06,280.68,281.58,90102500,252.28,-0.0011353230526343072,252.33571428571426,242.16299999999998
2018-02-02,2018,2,2,Friday,04,2018-04,280.08,280.23,275.41,275.45,173174800,246.79,-0.021769849682383935,252.17785714285714,242.49399999999997
2018-02-05,2018,2,5,Monday,05,2018-05,273.45,275.85,263.31,263.93,294681800,236.47,-0.041822753748022135,251.34357142857144,242.5884
2018-02-06,2018,2,6,Tuesday,05,2018-05,259.94,269.7,258.7,269.13,355026800,241.12,0.019702353639073245,250.67285714285714,242.7798
2018-02-07,2018,2,7,Wednesday,05,2018-05,268.5,272.36,267.58,267.67,167376100,239.82,-0.005424967036460782,249.93928571428572,242.9346
2018-02-08,2018,2,8,Thursday,05,2018-05,268.01,268.17,257.59,257.63,246449500,230.82,-0.03750885768348722,248.48142857142855,242.9118
2018-02-09,2018,2,9,Friday,05,2018-05,260.8,263.61,252.92,261.5,283565300,234.29,0.015021745784213225,247.12571428571428,242.91119999999998
2018-02-12,2018,2,12,Monday,06,2018-06,263.83,267.01,261.66,265.34,143736000,237.73,0.014684350740720609,245.97714285714284,242.98219999999998
2018-02-13,2018,2,13,Tuesday,06,2018-06,263.97,266.62,263.31,266.0,81223600,238.32,0.002487263453710087,244.87785714285715,243.02399999999997
2018-02-14,2018,2,14,Wednesday,06,2018-06,264.31,270.0,264.3,269.59,120735700,241.54,0.013496345749444805,244.0007142857143,243.14
2018-02-15,2018,2,15,Thursday,06,2018-06,271.57,273.04,268.77,273.03,111200300,244.62,0.01276012098311008,243.13357142857143,243.3234
2018-02-16,2018,2,16,Friday,06,2018-06,272.32,275.32,272.27,273.11,160420100,244.69,0.0002929269433591397,242.39285714285714,243.5252
2018-02-20,2018,2,20,Tuesday,07,2018-07,272.03,273.67,270.5,271.4,86369700,243.16,-0.006260976476860192,241.73,243.69539999999998
2018-02-21,2018,2,21,Wednesday,07,2018-07,271.9,274.72,269.94,270.05,98883700,241.95,-0.004974398196339824,240.97142857142856,243.82659999999998
2018-02-22,2018,2,22,Thursday,07,2018-07,271.1,273.05,269.64,270.4,110511300,242.26,0.0012962649733614384,240.25571428571428,243.9384
2018-02-23,2018,2,23,Friday,07,2018-07,271.79,274.71,271.25,274.71,92766400,246.12,0.015939277742226476,240.20785714285714,244.1132
2018-02-26,2018,2,26,Monday,08,2018-08,275.93,278.01,275.26,277.9,86491400,248.98,0.011612190146203849,241.10142857142856,244.3368
2018-02-27,2018,2,27,Tuesday,08,2018-08,278.11,278.92,274.36,274.43,99099200,245.87,-0.012486540317761863,241.44071428571428,244.4986
2018-02-28,2018,2,28,Wednesday,08,2018-08,275.68,276.19,271.29,271.65,121907800,243.38,-0.010130012689977264,241.69499999999996,244.6302
2018-03-01,2018,3,1,Thursday,08,2018-08,271.41,273.17,266.0,267.7,176855100,239.84,-0.014540878733493856,242.33928571428572,244.65140000000002
2018-03-02,2018,3,2,Friday,08,2018-08,265.8,269.72,264.82,269.08,139083200,241.08,0.005155250779296461,242.8242857142857,244.6672
2018-03-05,2018,3,5,Monday,09,2018-09,267.73,272.89,267.61,272.19,97307400,243.87,0.011557609082637699,243.26285714285717,244.7572
2018-03-06,2018,3,6,Tuesday,09,2018-09,273.3,273.39,271.18,272.88,79213200,244.48,0.002534980338478654,243.7028571428571,244.86199999999997
2018-03-07,2018,3,7,Wednesday,09,2018-09,270.42,273.18,270.2,272.78,87063500,244.39,-0.00036635998944478665,243.90642857142856,244.955
2018-03-08,2018,3,8,Thursday,09,2018-09,273.55,274.24,272.42,274.1,66901200,245.58,0.004839160217429139,243.975,245.07319999999999
2018-03-09,2018,3,9,Friday,09,2018-09,275.7,278.87,275.34,278.87,113625300,249.85,0.01740243289959964,244.34357142857144,245.28240000000002
2018-03-12,2018,3,12,Monday,10,2018-10,279.2,279.91,278.08,278.52,71924800,249.54,-0.00125551125959944,244.79928571428573,245.4832
2018-03-13,2018,3,13,Tuesday,10,2018-10,279.84,280.41,276.03,276.72,91968900,247.92,-0.006462655916282367,245.22571428571428,245.6416
2018-03-14,2018,3,14,Wednesday,10,2018-10,277.81,278.02,274.67,275.3,105895100,246.65,-0.005131659605267402,245.53928571428574,245.7928
2018-03-15,2018,3,15,Thursday,10,2018-10,275.88,276.61,274.43,275.0,83433000,246.38,-0.0010896044877377609,245.55785714285716,245.9044
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700,246.65,0.0010845999075492774,245.39142857142858,245.991
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400,243.31,-0.013530220982659436,245.2085714285714,245.99020000000002
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300,243.73,0.0017006388903590963,245.23357142857142,245.96539999999996
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600,243.26,-0.001919564962884035,245.47785714285715,245.92219999999998
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900,237.18,-0.02499688092549668,245.1992857142857,245.7464
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800,232.12,-0.021314777675850216,244.35999999999999,245.477
2018-03-26,2018,3,26,Monday,12,2018-12,262.13,265.43,259.41,265.11,141956100,238.47,0.02735930370542161,243.9307142857143,245.2986
