Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-26,2016,9,26,Monday,39,2016-39,54.28,54.34,53.86,54.04,7755600,45.81,-0.007165437842536315,45.99214285714286,47.336600000000004
2016-09-27,2016,9,27,Tuesday,39,2016-39,54.0,54.21,53.82,54.19,6463700,45.94,0.0027755970618790204,45.86357142857143,47.2936
2016-09-28,2016,9,28,Wednesday,39,2016-39,53.88,54.08,53.53,53.98,8593500,45.76,-0.0038750636176898556,45.78357142857143,47.24980000000001
2016-09-29,2016,9,29,Thursday,39,2016-39,53.88,54.0,52.91,53.45,11993500,45.31,-0.009818543303066196,45.72928571428571,47.1838
2016-09-30,2016,9,30,Friday,39,2016-39,53.65,54.39,53.56,54.14,13767800,45.9,0.012909203690258497,45.69499999999999,47.128600000000006
2016-10-03,2016,10,3,Monday,40,2016-40,54.1,54.15,53.67,53.84,5478600,45.64,-0.005541273636852528,45.686428571428564,47.063199999999995
2016-10-04,2016,10,4,Tuesday,40,2016-40,54.13,54.13,53.41,53.53,6176400,45.38,-0.005757693779952278,45.66428571428572,46.9916
2016-10-05,2016,10,5,Wednesday,40,2016-40,53.5,53.76,53.28,53.35,7451400,45.23,-0.0033627354473826365,45.61857142857143,46.911
2016-10-06,2016,10,6,Thursday,40,2016-40,53.3,53.48,53.03,53.14,6130300,45.05,-0.0039359927368218806,45.582142857142856,46.8346
2016-10-07,2016,10,7,Friday,40,2016-40,53.37,53.61,53.0,53.46,7279700,45.32,0.006021693746167234,45.60928571428571,46.7574
2016-10-10,2016,10,10,Monday,41,2016-41,53.53,53.6,53.27,53.3,7224300,45.18,-0.00299290916966366,45.60928571428571,46.68019999999999
2016-10-11,2016,10,11,Tuesday,41,2016-41,53.13,53.4,52.74,52.92,9720400,44.86,-0.007129254494165682,45.545,46.6036
2016-10-12,2016,10,12,Wednesday,41,2016-41,53.01,53.47,52.78,53.16,6320500,45.07,0.004535045200797283,45.47071428571428,46.543200000000006
2016-10-13,2016,10,13,Thursday,41,2016-41,52.88,53.13,52.67,52.95,6958100,44.89,-0.003950313473812583,45.381428571428565,46.4926
2016-10-14,2016,10,14,Friday,41,2016-41,53.12,53.37,52.96,53.08,6430100,45.0,0.0024553249328338467,45.32357142857143,46.453
2016-10-17,2016,10,17,Monday,42,2016-42,52.94,53.15,52.69,52.76,5223500,44.73,-0.0060290082121267075,45.23714285714285,46.3998
2016-10-18,2016,10,18,Tuesday,42,2016-42,53.24,53.32,52.59,52.61,6550400,44.6,-0.0028428503831008367,45.15428571428571,46.353199999999994
2016-10-19,2016,10,19,Wednesday,42,2016-42,52.91,53.74,52.9,53.15,9095300,45.06,0.010264105950295699,45.13642857142857,46.31839999999999
2016-10-20,2016,10,20,Thursday,42,2016-42,53.36,53.74,52.91,53.59,9286800,45.43,0.008278441315315632,45.10285714285715,46.284000000000006
2016-10-21,2016,10,21,Friday,42,2016-42,53.42,53.7,53.25,53.63,6767200,45.46,0.0007464751928407676,45.089999999999996,46.25280000000001
2016-10-24,2016,10,24,Monday,43,2016-43,53.9,54.46,53.89,54.18,6919700,45.93,0.010255496764023153,45.12928571428571,46.231
2016-10-25,2016,10,25,Tuesday,43,2016-43,54.1,54.17,53.5,53.67,6052800,45.5,-0.009413209056394312,45.14857142857143,46.2042
2016-10-26,2016,10,26,Wednesday,43,2016-43,53.6,53.84,53.36,53.63,5817800,45.46,-0.0007451948431309585,45.17785714285714,46.1746
2016-10-27,2016,10,27,Thursday,43,2016-43,53.6,53.83,53.13,53.59,7900000,45.43,-0.0007459183832718708,45.18571428571429,46.13719999999999
2016-10-28,2016,10,28,Friday,43,2016-43,53.65,53.84,53.11,53.53,6620300,45.38,-0.0011196288212980132,45.199999999999996,46.103199999999994
2016-10-31,2016,10,31,Monday,44,2016-44,53.7,53.7,53.06,53.07,9142500,44.99,-0.008593246284245848,45.20928571428571,46.07160000000001
2016-11-01,2016,11,1,Tuesday,44,2016-44,53.14,53.21,52.09,52.5,15425800,44.51,-0.010740523896353493,45.169285714285714,46.014799999999994
2016-11-02,2016,11,2,Wednesday,44,2016-44,52.34,53.46,52.31,52.98,10851700,44.91,0.009142737930692757,45.17071428571428,45.956799999999994
2016-11-03,2016,11,3,Thursday,44,2016-44,52.99,53.0,51.34,51.77,21847300,43.89,-0.0228387013373742,45.09142857142858,45.866600000000005
2016-11-04,2016,11,4,Friday,44,2016-44,51.43,53.74,50.84,52.75,21956800,44.72,0.018930023052894374,45.090714285714284,45.7896
2016-11-07,2016,11,7,Monday,45,2016-45,53.5,54.68,53.19,54.49,14916800,46.19,0.032985934132715666,45.20428571428572,45.742
2016-11-08,2016,11,8,Tuesday,45,2016-45,54.4,54.79,54.12,54.62,9352000,46.3,0.002385188592418208,45.292857142857144,45.705
2016-11-09,2016,11,9,Wednesday,45,2016-45,53.2,54.82,52.8,54.58,13727800,46.27,-0.0007320691259113943,45.35285714285714,45.6742
2016-11-10,2016,11,10,Thursday,45,2016-45,54.64,54.82,53.51,53.57,13621700,45.41,-0.018504924269406198,45.34928571428571,45.629
2016-11-11,2016,11,11,Friday,45,2016-45,53.43,53.99,53.25,53.93,8436400,45.72,0.0067201126262719235,45.33428571428571,45.5886
2016-11-14,2016,11,14,Monday,46,2016-46,53.93,54.47,53.5,54.22,10489800,45.96,0.00537728344306343,45.36714285714286,45.55519999999999
2016-11-15,2016,11,15,Tuesday,46,2016-46,54.09,54.69,53.9,54.59,9588000,46.49,0.011488045620545284,45.440714285714286,45.5352
2016-11-16,2016,11,16,Wednesday,46,2016-46,54.33,55.52,54.26,55.44,10779200,47.22,0.015570494622830111,45.56857142857143,45.5248
2016-11-17,2016,11,17,Thursday,46,2016-46,55.22,55.9,55.06,55.85,8744500,47.57,0.007395435265602934,45.725,45.538599999999995
2016-11-18,2016,11,18,Friday,46,2016-46,55.72,56.12,55.42,55.77,8741000,47.5,-0.0014323479832484276,45.90428571428571,45.5672
2016-11-21,2016,11,21,Monday,47,2016-47,55.51,56.16,55.51,56.1,8004000,47.78,0.005917030976268389,46.13785714285715,45.5952
2016-11-22,2016,11,22,Tuesday,47,2016-47,56.32,57.15,55.88,57.12,10268700,48.65,0.018181853021644656,46.40500000000001,45.653
2016-11-23,2016,11,23,Wednesday,47,2016-47,56.91,57.64,56.9,57.59,8183600,49.05,0.008228376760899048,46.77357142857142,45.720200000000006
2016-11-25,2016,11,25,Friday,47,2016-47,57.7,57.7,57.26,57.43,3228800,48.91,-0.00277837643356893,47.07285714285714,45.78099999999999
2016-11-28,2016,11,28,Monday,48,2016-48,57.0,57.86,56.76,57.59,8750900,49.05,0.0027861173162615493,47.277142857142856,45.8508
2016-11-29,2016,11,29,Tuesday,48,2016-48,57.64,58.21,57.5,58.17,10582900,49.54,0.010071002089129477,47.50857142857143,45.9428
2016-11-30,2016,11,30,Wednesday,48,2016-48,58.19,58.25,57.86,57.97,9528000,49.37,-0.0034379772321500024,47.730000000000004,46.0266
2016-12-01,2016,12,1,Thursday,48,2016-48,57.34,58.52,57.2,58.51,12381600,49.83,0.00931492492706898,48.04571428571428,46.108000000000004
2016-12-02,2016,12,2,Friday,48,2016-48,56.65,57.75,56.57,57.21,16870000,48.72,-0.022218335048750593,48.26,46.1602
2016-12-05,2016,12,5,Monday,49,2016-49,56.96,57.84,56.96,57.5,7701200,48.97,0.005069104977197814,48.475,46.216800000000006
2016-12-06,2016,12,6,Tuesday,49,2016-49,57.66,57.7,57.14,57.44,7035700,48.92,-0.0010435901620380328,48.64857142857142,46.278999999999996
2016-12-07,2016,12,7,Wednesday,49,2016-49,57.54,58.85,57.45,58.76,9094800,50.04,0.02298062900410769,48.85,46.361000000000004
2016-12-08,2016,12,8,Thursday,49,2016-49,59.0,59.25,58.41,58.65,7972500,49.95,-0.0018719811274299225,49.019999999999996,46.444799999999994
2016-12-09,2016,12,9,Friday,49,2016-49,58.92,58.95,58.43,58.75,7091300,50.04,0.0017050343954756464,49.20142857142857,46.53939999999999
2016-12-12,2016,12,12,Monday,50,2016-50,58.54,58.79,58.34,58.77,7736200,50.05,0.00034025871250609185,49.363571428571426,46.6224
2016-12-13,2016,12,13,Tuesday,50,2016-50,58.99,59.54,58.66,59.31,8878100,50.51,0.009188509401717893,49.49642857142857,46.719800000000006
2016-12-14,2016,12,14,Wednesday,50,2016-50,59.03,59.25,58.6,58.75,9022900,50.04,-0.009441895432660052,49.56714285714286,46.813
2016-12-15,2016,12,15,Thursday,50,2016-50,57.97,58.21,57.52,57.71,11837800,49.15,-0.01770222063982052,49.58428571428572,46.8914
2016-12-16,2016,12,16,Friday,50,2016-50,58.01,58.07,57.56,57.66,10611500,49.11,-0.0008664809781269156,49.58857142857143,46.9726
2016-12-19,2016,12,19,Monday,51,2016-51,57.44,57.98,57.44,57.65,6433800,49.1,-0.00017322897646920854,49.55714285714286,47.048199999999994
2016-12-20,2016,12,20,Tuesday,51,2016-51,57.81,58.06,57.32,57.7,4888300,49.14,0.0008672272851053542,49.54071428571428,47.12740000000001
2016-12-21,2016,12,21,Wednesday,51,2016-51,57.5,57.87,57.41,57.44,5380500,48.92,-0.004506186778876375,49.47571428571428,47.2086
2016-12-22,2016,12,22,Thursday,51,2016-51,57.31,57.4,56.72,57.11,6777700,48.64,-0.005745001293666285,49.470000000000006,47.28
2016-12-23,2016,12,23,Friday,51,2016-51,57.29,57.36,56.89,57.01,4298500,48.55,-0.0017510900098067772,49.44,47.353199999999994
2016-12-27,2016,12,27,Tuesday,52,2016-52,56.99,57.39,56.81,56.86,4186200,48.43,-0.00263128184068262,49.40500000000001,47.421800000000005
2016-12-28,2016,12,28,Wednesday,52,2016-52,56.8,56.9,56.25,56.35,5548700,47.99,-0.00896914150240824,49.25857142857143,47.486999999999995
2016-12-29,2016,12,29,Thursday,52,2016-52,56.35,56.47,56.14,56.32,3780900,47.97,-0.000532086255840003,49.117142857142866,47.55440000000001
2016-12-30,2016,12,30,Friday,52,2016-52,56.28,56.45,55.4,55.52,8344500,47.28,-0.014204977217622483,48.92,47.598800000000004
2017-01-03,2017,1,3,Tuesday,01,2017-01,55.91,55.95,55.04,55.35,7809300,47.14,-0.0030616295129790583,48.71214285714286,47.632999999999996
2017-01-04,2017,1,4,Wednesday,01,2017-01,55.56,56.2,55.38,55.99,7796300,47.68,0.011562374316300916,48.51,47.6774
2017-01-05,2017,1,5,Thursday,01,2017-01,56.08,56.53,55.81,56.46,7602300,48.09,0.008394604573605635,48.37071428571428,47.720600000000005
2017-01-06,2017,1,6,Friday,01,2017-01,56.63,57.27,56.08,57.13,8587800,48.66,0.011866824125168485,48.33571428571428,47.7838
2017-01-09,2017,1,9,Monday,02,2017-02,57.26,58.34,57.25,58.2,12640500,49.57,0.01872909122127253,48.36857142857143,47.86599999999999
2017-01-10,2017,1,10,Tuesday,02,2017-02,58.22,58.26,57.83,57.88,6671800,49.29,-0.005498281628260382,48.38214285714286,47.943200000000004
2017-01-11,2017,1,11,Wednesday,02,2017-02,57.8,58.12,57.59,58.1,6028000,49.48,0.0038008851861977,48.40642857142858,48.025200000000005
2017-01-12,2017,1,12,Thursday,02,2017-02,58.0,58.13,57.64,58.03,4733000,49.42,-0.0012046531094751511,48.442142857142855,48.11379999999999
2017-01-13,2017,1,13,Friday,02,2017-02,58.03,58.1,57.65,57.85,4745600,49.27,-0.0031020220144842847,48.487142857142864,48.208999999999996
2017-01-17,2017,1,17,Tuesday,03,2017-03,57.62,58.25,57.41,58.0,5734700,49.4,0.0025929201333523277,48.54785714285715,48.2988
2017-01-18,2017,1,18,Wednesday,03,2017-03,58.32,58.58,58.03,58.45,7375700,49.78,0.007758797310349452,48.644285714285715,48.416599999999995
2017-01-19,2017,1,19,Thursday,03,2017-03,58.31,58.45,57.72,57.89,7850500,49.3,-0.009580664778882197,48.73785714285714,48.508199999999995
2017-01-20,2017,1,20,Friday,03,2017-03,58.14,58.2,57.41,57.66,7651600,49.11,-0.003973387265059358,48.819285714285705,48.5666
2017-01-23,2017,1,23,Monday,04,2017-04,57.42,57.9,57.15,57.76,6814400,49.19,0.0017343094747317434,48.955714285714286,48.624399999999994
2017-01-24,2017,1,24,Tuesday,04,2017-04,57.93,58.5,57.76,58.44,10704100,49.77,0.011773057202065118,49.14357142857143,48.694399999999995
2017-01-25,2017,1,25,Wednesday,04,2017-04,58.67,58.93,58.45,58.7,7117600,49.99,0.004449049916917636,49.30857142857143,48.785999999999994
2017-01-26,2017,1,26,Thursday,04,2017-04,58.7,59.0,58.26,58.46,12382400,49.79,-0.004088795030540271,49.43,48.8674
2017-01-27,2017,1,27,Friday,04,2017-04,55.75,56.59,55.65,56.12,28884900,47.8,-0.04002745073972114,49.368571428571435,48.9042
2017-01-30,2017,1,30,Monday,05,2017-05,56.0,56.24,55.58,55.9,13322000,47.61,-0.003920006800052556,49.22857142857142,48.9266
2017-01-31,2017,1,31,Tuesday,05,2017-05,55.8,55.87,54.88,55.22,14308000,47.03,-0.012164628771974773,49.06714285714286,48.922799999999995
2017-02-01,2017,2,1,Wednesday,05,2017-05,55.49,55.5,53.81,53.9,18796900,45.9,-0.023904351446576544,48.81142857142857,48.889399999999995
2017-02-02,2017,2,2,Thursday,05,2017-05,54.04,54.39,53.85,53.87,15289700,45.88,-0.00055668751731075,48.55857142857143,48.857
2017-02-03,2017,2,3,Friday,05,2017-05,54.21,55.1,54.01,55.06,14161700,46.89,0.022090413039613788,48.388571428571424,48.8392
2017-02-06,2017,2,6,Monday,06,2017-06,55.01,55.75,54.9,55.73,13029800,47.46,0.01216839670948433,48.25,48.8154
2017-02-07,2017,2,7,Tuesday,06,2017-06,55.79,55.84,55.18,55.24,9910500,47.26,-0.004325827051307907,48.07,48.7796
2017-02-08,2017,2,8,Wednesday,06,2017-06,55.19,55.5,55.1,55.22,11681900,47.24,-0.0003621123013084482,47.92285714285715,48.7462
2017-02-09,2017,2,9,Thursday,06,2017-06,55.23,56.12,55.21,55.81,11106800,47.75,0.010684405991762125,47.82571428571429,48.7202
2017-02-10,2017,2,10,Friday,06,2017-06,55.73,56.4,55.56,56.22,11179000,48.1,0.007346688716932892,47.74785714285714,48.691399999999994
2017-02-13,2017,2,13,Monday,07,2017-07,56.5,56.66,56.03,56.11,8027900,48.0,-0.001956821130114972,47.621428571428574,48.663999999999994
2017-02-14,2017,2,14,Tuesday,07,2017-07,56.02,56.61,56.02,56.58,8865900,48.4,0.008376344574798189,47.50785714285714,48.6354
2017-02-15,2017,2,15,Wednesday,07,2017-07,56.56,56.88,56.31,56.86,6967200,48.64,0.004949035916013811,47.425714285714285,48.633799999999994
2017-02-16,2017,2,16,Thursday,07,2017-07,56.96,56.99,56.53,56.73,8524500,48.53,-0.0022866694051177916,47.47785714285714,48.625
2017-02-17,2017,2,17,Friday,07,2017-07,56.8,57.57,56.71,57.35,11008400,49.06,0.010929234058356885,47.58142857142858,48.6278
2017-02-21,2017,2,21,Tuesday,08,2017-08,57.41,57.81,57.4,57.54,8289200,49.23,0.003312490188835504,47.738571428571426,48.611599999999996
2017-02-22,2017,2,22,Wednesday,08,2017-08,57.52,57.85,57.35,57.57,7876600,49.25,0.0005218445087800117,47.97785714285714,48.5976
2017-02-23,2017,2,23,Thursday,08,2017-08,57.6,57.79,57.39,57.64,7178600,49.31,0.0012157886620522973,48.222857142857144,48.583
2017-02-24,2017,2,24,Friday,08,2017-08,57.61,57.71,57.15,57.48,7806200,49.17,-0.00277565941637814,48.385714285714286,48.5654
2017-02-27,2017,2,27,Monday,09,2017-09,57.24,57.3,56.66,56.78,7702400,48.58,-0.012178163335060166,48.465714285714284,48.526799999999994
2017-02-28,2017,2,28,Tuesday,09,2017-09,56.71,57.06,56.55,56.87,8750700,48.65,0.00158483820059252,48.565,48.498999999999995
2017-03-01,2017,3,1,Wednesday,09,2017-09,57.27,57.4,56.94,57.14,7198000,48.88,0.004747540237069581,48.68214285714286,48.49360000000001
2017-03-02,2017,3,2,Thursday,09,2017-09,57.07,57.19,56.85,57.12,6595400,48.87,-0.00034975940969472763,48.762142857142855,48.4888
2017-03-03,2017,3,3,Friday,09,2017-09,56.7,57.26,56.7,57.1,7735900,48.85,-0.00035027210295424105,48.815714285714286,48.4838
2017-03-06,2017,3,6,Monday,10,2017-10,56.78,56.81,56.33,56.68,9160000,48.49,-0.007355246012784811,48.85071428571428,48.4708
2017-03-07,2017,3,7,Tuesday,10,2017-10,56.58,56.75,56.02,56.2,10890300,48.08,-0.00846887738107771,48.827857142857134,48.45400000000001
2017-03-08,2017,3,8,Wednesday,10,2017-10,56.15,56.35,55.54,55.74,13061600,47.69,-0.008184967686114764,48.76,48.435
2017-03-09,2017,3,9,Thursday,10,2017-10,55.75,55.8,54.81,55.19,17844200,47.22,-0.009867242683804234,48.666428571428575,48.4084
2017-03-10,2017,3,10,Friday,10,2017-10,55.39,55.4,54.42,54.53,13886400,46.65,-0.011958512776063857,48.49428571428571,48.3728
2017-03-13,2017,3,13,Monday,11,2017-11,54.57,54.88,54.4,54.63,9090200,46.74,0.0018338901293175613,48.316428571428574,48.3478
2017-03-14,2017,3,14,Tuesday,11,2017-11,54.62,54.74,54.19,54.27,7892900,46.43,-0.006589902953257898,48.115,48.317
2017-03-15,2017,3,15,Wednesday,11,2017-11,54.39,54.65,54.09,54.54,8712000,46.66,0.004975316092461712,47.925714285714285,48.3046
2017-03-16,2017,3,16,Thursday,11,2017-11,54.85,54.99,54.66,54.8,8074300,46.88,0.004766977949201223,47.76214285714286,48.299400000000006
2017-03-17,2017,3,17,Friday,11,2017-11,55.04,56.13,54.95,55.78,15822100,47.72,0.017883282534887135,47.700714285714284,48.3002
2017-03-20,2017,3,20,Monday,12,2017-12,55.87,56.05,55.51,55.81,7948400,47.75,0.0005375103311260343,47.63642857142857,48.29339999999999
2017-03-21,2017,3,21,Tuesday,12,2017-12,56.05,56.45,55.49,55.54,8030600,47.51,-0.0048377904853458276,47.53857142857142,48.2704
2017-03-22,2017,3,22,Wednesday,12,2017-12,55.68,56.04,55.51,55.89,8452100,47.81,0.006301934054288472,47.462857142857146,48.235200000000006
2017-03-23,2017,3,23,Thursday,12,2017-12,56.15,56.43,55.78,55.85,7357200,47.78,-0.0007158816342014429,47.38642857142857,48.205
2017-03-24,2017,3,24,Friday,12,2017-12,56.11,57.38,55.9,56.81,15763000,48.6,0.017188996729958106,47.394285714285715,48.187400000000004
2017-03-27,2017,3,27,Monday,13,2017-13,56.66,57.45,56.46,57.23,8861800,48.96,0.00739294901510279,47.45714285714286,48.178200000000004
2017-03-28,2017,3,28,Tuesday,13,2017-13,57.1,57.52,57.03,57.35,8331600,49.06,0.002097048098016696,47.555,48.17400000000001
2017-03-29,2017,3,29,Wednesday,13,2017-13,57.17,57.85,57.13,57.54,7001600,49.23,0.003312490188835504,47.69857142857143,48.17060000000001
2017-03-30,2017,3,30,Thursday,13,2017-13,57.45,58.3,57.42,58.16,8677900,49.76,0.010775616392985077,47.92071428571428,48.170199999999994
2017-03-31,2017,3,31,Friday,13,2017-13,58.11,58.66,58.06,58.39,9156700,49.95,0.003954757385375096,48.15,48.18320000000001
2017-04-03,2017,4,3,Monday,14,2017-14,58.28,58.47,57.89,58.44,8989000,50.0,0.0008561373809161665,48.40500000000001,48.201
2017-04-04,2017,4,4,Tuesday,14,2017-14,58.37,58.41,58.01,58.32,6474800,49.89,-0.0020533230704058436,48.635714285714286,48.215
2017-04-05,2017,4,5,Wednesday,14,2017-14,57.96,59.27,57.81,58.22,13656200,49.81,-0.0017148653495434596,48.84499999999999,48.2158
2017-04-06,2017,4,6,Thursday,14,2017-14,58.13,58.36,57.73,57.92,9112500,49.55,-0.005152820782413192,48.97571428571429,48.20700000000001
2017-04-07,2017,4,7,Friday,14,2017-14,57.8,58.25,57.55,58.02,6773800,49.64,0.001726554613192821,49.11071428571429,48.20399999999999
2017-04-10,2017,4,10,Monday,15,2017-15,58.0,58.21,57.73,57.95,5266300,49.58,-0.0012064359646722922,49.25857142857143,48.2396
2017-04-11,2017,4,11,Tuesday,15,2017-15,57.74,58.16,57.38,57.88,5855100,49.52,-0.0012078932104828688,49.38071428571429,48.2778
2017-04-12,2017,4,12,Wednesday,15,2017-15,57.88,57.9,57.48,57.58,5450300,49.26,-0.005183165743280482,49.486428571428576,48.32240000000001
2017-04-13,2017,4,13,Thursday,15,2017-15,57.61,57.79,57.45,57.51,4871700,49.2,-0.0012157323620071159,49.52928571428571,48.388400000000004
2017-04-17,2017,4,17,Monday,16,2017-16,57.68,58.25,57.68,58.08,5626000,49.69,0.009911296797326274,49.58142857142857,48.4646
2017-04-18,2017,4,18,Tuesday,16,2017-16,57.59,58.48,57.59,58.35,5449300,49.92,0.004648786027477536,49.642857142857146,48.525200000000005
2017-04-19,2017,4,19,Wednesday,16,2017-16,58.6,59.49,58.5,59.04,12000600,50.51,0.011825334283771971,49.73428571428571,48.5862
2017-04-20,2017,4,20,Thursday,16,2017-16,59.71,60.34,59.56,60.08,12445900,51.4,0.01761524543426285,49.85142857142857,48.669
2017-04-21,2017,4,21,Friday,16,2017-16,60.2,60.69,60.15,60.61,8800000,51.85,0.008821296331343653,49.98714285714285,48.7612
2017-04-24,2017,4,24,Monday,17,2017-17,61.0,61.38,60.89,61.11,10721300,52.28,0.008249558753000708,50.14999999999999,48.851800000000004
2017-04-25,2017,4,25,Tuesday,17,2017-17,60.65,61.21,59.92,60.96,11031500,52.15,-0.0024548953834701015,50.31142857142857,48.93280000000001
2017-04-26,2017,4,26,Wednesday,17,2017-17,61.23,61.75,60.98,61.56,8525400,52.66,0.009842649707045181,50.515,49.026
2017-04-27,2017,4,27,Thursday,17,2017-17,61.63,61.94,61.19,61.3,15285300,52.44,-0.004223376618108787,50.72142857142857,49.1068
2017-04-28,2017,4,28,Friday,17,2017-17,59.41,60.18,58.99,60.06,25046100,51.38,-0.020228520576620945,50.84571428571428,49.16160000000001
2017-05-01,2017,5,1,Monday,18,2017-18,60.0,60.6,59.76,60.18,10910300,51.48,0.001998161756517458,50.98142857142857,49.220600000000005
2017-05-02,2017,5,2,Tuesday,18,2017-18,60.15,60.52,60.04,60.5,9152100,51.76,0.005317311552341719,51.14142857142856,49.2746
2017-05-03,2017,5,3,Wednesday,18,2017-18,60.52,60.67,60.26,60.59,7706400,51.84,0.0014877589703699012,51.325714285714284,49.326800000000006
2017-05-04,2017,5,4,Thursday,18,2017-18,60.65,60.85,60.39,60.83,6874300,52.04,0.003960703090112316,51.528571428571425,49.382600000000004
2017-05-05,2017,5,5,Friday,18,2017-18,60.95,60.99,60.58,60.95,6443300,52.14,0.001973015371648623,51.70357142857143,49.4392
2017-05-08,2017,5,8,Monday,19,2017-19,61.07,61.07,60.7,60.94,5588400,52.13,-0.00016409418728347003,51.861428571428576,49.498400000000004
2017-05-09,2017,5,9,Tuesday,19,2017-19,60.58,61.08,60.57,60.98,5806600,52.38,0.004778244051835134,51.995000000000005,49.574400000000004
2017-05-10,2017,5,10,Wednesday,19,2017-19,60.88,60.98,60.21,60.66,7198400,52.11,-0.005247509128105454,52.04571428571429,49.6436
2017-05-11,2017,5,11,Thursday,19,2017-19,60.45,60.51,60.03,60.27,5516900,51.77,-0.006429291990178609,52.040000000000006,49.70139999999999
2017-05-12,2017,5,12,Friday,19,2017-19,60.28,60.34,59.83,59.93,5647500,51.48,-0.0056413292037020835,51.98285714285714,49.7536
2017-05-15,2017,5,15,Monday,20,2017-20,60.42,60.49,60.13,60.45,5904100,51.93,0.008676907887916974,51.96714285714285,49.815200000000004
2017-05-16,2017,5,16,Tuesday,20,2017-20,60.68,60.7,59.88,59.98,6303500,51.52,-0.007775244439178097,51.885714285714286,49.8758
2017-05-17,2017,5,17,Wednesday,20,2017-20,59.97,60.32,59.55,59.73,7581200,51.31,-0.004167959529272847,51.80500000000001,49.9404
2017-05-18,2017,5,18,Thursday,20,2017-20,59.73,59.94,58.87,59.82,8602400,51.39,0.0015067781971491723,51.805714285714295,50.014399999999995
2017-05-19,2017,5,19,Friday,20,2017-20,59.94,61.92,59.94,61.36,12531000,52.71,0.02574401558331263,51.89357142857143,50.1242
2017-05-22,2017,5,22,Monday,21,2017-21,61.03,61.72,61.03,61.23,6391600,52.6,-0.002118672740364036,51.95357142857143,50.243199999999995
2017-05-23,2017,5,23,Tuesday,21,2017-21,61.4,61.5,60.86,61.15,5622500,52.53,-0.0013063938525440522,52.002857142857145,50.35900000000001
2017-05-24,2017,5,24,Wednesday,21,2017-21,61.4,62.0,60.94,61.89,7249300,53.17,0.012101312060535996,52.08357142857143,50.4938
2017-05-25,2017,5,25,Thursday,21,2017-21,62.01,63.11,61.9,62.9,8931800,54.03,0.016319049112848427,52.21857142857142,50.6412
2017-05-26,2017,5,26,Friday,21,2017-21,63.01,63.42,62.97,63.3,6098000,54.38,0.006359322476162443,52.37928571428571,50.791199999999996
2017-05-30,2017,5,30,Tuesday,22,2017-22,63.07,63.41,63.01,63.26,7094600,54.34,-0.0006318716125557344,52.519285714285715,50.92360000000001
2017-05-31,2017,5,31,Wednesday,22,2017-22,63.27,63.61,63.08,63.61,7314600,54.64,0.005532635600465685,52.699999999999996,51.061400000000006
2017-06-01,2017,6,1,Thursday,22,2017-22,63.51,63.82,63.35,63.75,6058300,54.76,0.0022010870210213973,52.91357142857142,51.2064
2017-06-02,2017,6,2,Friday,22,2017-22,63.88,64.68,63.7,64.57,7840400,55.47,0.012862801589460515,53.19857142857143,51.3596
2017-06-05,2017,6,5,Monday,23,2017-23,64.85,64.87,64.18,64.27,6808900,55.21,-0.004646341923862041,53.432857142857145,51.508199999999995
2017-06-06,2017,6,6,Tuesday,23,2017-23,64.22,64.35,64.05,64.16,5448400,55.12,-0.0017115423427948029,53.690000000000005,51.6386
2017-06-07,2017,6,7,Wednesday,23,2017-23,64.13,64.3,63.34,63.5,8365000,54.55,-0.010286652814825992,53.92142857142857,51.7504
2017-06-08,2017,6,8,Thursday,23,2017-23,63.44,63.58,62.02,62.24,11289300,53.47,-0.019842488386146218,54.07,51.8386
2017-06-09,2017,6,9,Friday,23,2017-23,62.37,62.48,61.87,62.19,11240500,53.42,-0.000803308899205657,54.12071428571428,51.922399999999996
2017-06-12,2017,6,12,Monday,24,2017-24,61.8,61.99,60.63,61.29,11071600,52.65,-0.01447182766706745,54.12428571428571,51.9802
2017-06-13,2017,6,13,Tuesday,24,2017-24,61.12,61.26,60.59,60.92,9384900,52.33,-0.006036799851961816,54.11,52.0278
2017-06-14,2017,6,14,Wednesday,24,2017-24,60.67,60.82,59.86,60.27,9703300,51.77,-0.010669802085208846,54.01,52.063199999999995
2017-06-15,2017,6,15,Thursday,24,2017-24,59.92,60.28,59.51,60.09,7516000,51.62,-0.0029864820298263206,53.837857142857146,52.0978
2017-06-16,2017,6,16,Friday,24,2017-24,59.89,60.16,59.47,60.14,11522400,51.66,0.0008317553629746399,53.64357142857143,52.134800000000006
2017-06-19,2017,6,19,Monday,25,2017-25,60.35,61.0,60.11,60.9,6778000,52.31,0.012637343406622925,53.49857142857143,52.19
2017-06-20,2017,6,20,Tuesday,25,2017-25,60.98,61.0,59.7,59.86,6985700,51.42,-0.017077117554993304,53.26857142857143,52.22560000000001
2017-06-21,2017,6,21,Wednesday,25,2017-25,60.0,60.31,59.71,59.96,6027600,51.51,0.0016704960923834555,53.03642857142857,52.2642
2017-06-22,2017,6,22,Thursday,25,2017-25,60.09,60.1,59.4,59.51,5602000,51.12,-0.007504769911836018,52.72571428571428,52.2962
2017-06-23,2017,6,23,Friday,25,2017-25,59.76,60.17,59.58,59.81,6469500,51.38,0.005041111068162518,52.45214285714285,52.3386
